id,eeg,annotation
N09,-218.626265463236,1
N09,-212.292908058029,1
N09,-215.459831558231,1
N09,-212.094683168502,1
N09,-226.768635482775,1
N09,-218.514024978896,1
N09,-222.191830217072,1
N09,-221.509805005449,1
N09,-234.113466031744,1
N09,-229.492889883678,1
N09,-226.569589553044,1
N09,-219.546385499522,1
N09,-219.326649993944,1
N09,-217.808432095977,1
N09,-220.604723268146,1
N09,-211.373603091931,1
N09,-214.655023307589,1
N09,-212.274316248976,1
N09,-213.410845768084,1
N09,-219.832592811077,1
N09,-224.612708649143,1
N09,-218.775757058037,1
N09,-214.431067631467,1
N09,-210.392340429984,1
N09,-207.210804110288,1
N09,-201.138945317161,1
N09,-202.936661843339,1
N09,-211.625952397741,1
N09,-207.7824565844,1
N09,-204.479682034343,1
N09,-210.105905229721,1
N09,-214.241412465366,1
N09,-212.983967620504,1
N09,-200.842874666896,1
N09,-193.721137982738,1
N09,-194.305003575382,1
N09,-192.340739095265,1
N09,-188.795951902815,1
N09,-188.423473372754,1
N09,-193.143525225327,1
N09,-189.718182529744,1
N09,-170.608789403492,1
N09,-166.039825397031,1
N09,-165.245430155829,1
N09,-166.166921024744,1
N09,-170.227660575805,1
N09,-163.477593050824,1
N09,-155.254536885124,1
N09,-158.198301859245,1
N09,-161.461874050899,1
N09,-162.983181118346,1
N09,-164.28232969692,1
N09,-175.500536830207,1
N09,-179.92472506805,1
N09,-183.795437551657,1
N09,-190.91567383842,1
N09,-195.1138471598,1
N09,-192.852848956469,1
N09,-195.406039058345,1
N09,-194.79925088127,1
N09,-196.569533068862,1
N09,-196.171142963114,1
N09,-194.240536647144,1
N09,-198.362228468838,1
N09,-200.834118552936,1
N09,-202.577109864973,1
N09,-205.187842309786,1
N09,-204.729740440666,1
N09,-204.301029907117,1
N09,-202.767855588027,1
N09,-200.557637056251,1
N09,-195.951027770046,1
N09,-195.063870315125,1
N09,-195.025665483155,1
N09,-195.058458659203,1
N09,-193.062579812842,1
N09,-193.797381325456,1
N09,-191.094960588401,1
N09,-193.333426720446,1
N09,-192.829849849996,1
N09,-193.381073828135,1
N09,-191.376765783541,1
N09,-196.496993598373,1
N09,-193.491523998686,1
N09,-192.391436849282,1
N09,-195.608566395217,1
N09,-195.680776199991,1
N09,-196.091406976532,1
N09,-199.154509188613,1
N09,-196.069288264185,1
N09,-200.067152810072,1
N09,-202.286888836775,1
N09,-201.992858184758,1
N09,-201.714943462814,1
N09,-199.568830066972,1
N09,-201.209631320398,1
N09,-202.564059057881,1
N09,-209.631436851669,1
N09,-211.777158683865,1
N09,-211.226306715838,1
N09,-211.096953834103,1
N09,-211.828501256847,1
N09,-212.489240452837,1
N09,-210.129598103854,1
N09,-208.514411000229,1
N09,-206.589347689544,1
N09,-203.055632800427,1
N09,-198.477563486115,1
N09,-205.758850208564,1
N09,-206.157010225633,1
N09,-201.484574821391,1
N09,-197.5782286208,1
N09,-198.280394489835,1
N09,-193.404529683365,1
N09,-191.98617910215,1
N09,-182.413450087291,1
N09,-177.268904690835,1
N09,-169.842237117043,1
N09,-165.00406977073,1
N09,-165.172852676911,1
N09,-166.105528041771,1
N09,-164.189967988346,1
N09,-163.146661651675,1
N09,-161.282628626456,1
N09,-158.673616665654,1
N09,-173.945015442137,1
N09,-171.834119131324,1
N09,-176.677312657304,1
N09,-176.260810925292,1
N09,-183.709538682925,1
N09,-187.869004382675,1
N09,-178.564767937713,1
N09,-149.398181995272,1
N09,-142.337149707551,1
N09,-145.925335921157,1
N09,-154.721271210412,1
N09,-155.806520251742,1
N09,-161.434864425425,1
N09,-157.962120717044,1
N09,-151.552542969237,1
N09,-143.567006575777,1
N09,-115.658507545092,1
N09,-87.1156015758486,1
N09,-33.4671021167987,1
N09,-23.2064790937589,1
N09,-19.9082302330903,1
N09,-12.346509627404,1
N09,0.11003289073641,1
N09,5.97672365682575,1
N09,7.11755945008129,1
N09,11.3190192170537,1
N09,17.3812390019215,1
N09,19.4459932824362,1
N09,21.4955271238561,1
N09,16.5468730829431,1
N09,16.379152796184,1
N09,16.5794906935059,1
N09,17.3174466770824,1
N09,19.8890403987093,1
N09,21.4607172420376,1
N09,21.2944866006134,1
N09,21.1723184493273,1
N09,23.7948790308471,1
N09,30.9645779286128,1
N09,24.049671967637,1
N09,18.5757108018712,1
N09,15.0893348951336,1
N09,11.8686362519772,1
N09,8.98699723010632,1
N09,6.07306017904712,1
N09,-0.216201076367836,1
N09,0.272809493794262,1
N09,-2.16760090910998,1
N09,-5.13053822122838,1
N09,-8.55099303466195,1
N09,-13.6258430295703,1
N09,-18.8018765390439,1
N09,-21.9740948961364,1
N09,-26.9608099572522,1
N09,-32.3847654428968,1
N09,-35.0254447104008,1
N09,-40.7385674442699,1
N09,-49.7467367795754,1
N09,-61.569074880898,1
N09,-73.1062051681279,1
N09,-68.0846561874267,1
N09,-67.1311212528217,1
N09,-65.5382099309835,1
N09,-61.5921800811164,1
N09,-52.8599438188357,1
N09,-47.0948087599716,1
N09,-45.7611962691042,1
N09,-49.5195699464453,1
N09,-51.950346944193,1
N09,-55.2715194710731,1
N09,-63.914609685402,1
N09,-70.0412875602951,1
N09,-72.9845232068944,1
N09,-77.7896684490103,1
N09,-78.569785767825,1
N09,-82.6265088620399,1
N09,-79.9520864864709,1
N09,-83.6130177975161,1
N09,-89.0508518234483,1
N09,-90.1854545959244,1
N09,-90.7813717055644,1
N09,-94.2621144581039,1
N09,-94.5886615101713,1
N09,-101.383617869479,1
N09,-114.755389933281,1
N09,-131.137695478515,1
N09,-153.245914050222,1
N09,-164.572293891191,1
N09,-171.995758046467,1
N09,-183.667931937621,1
N09,-188.341814796125,1
N09,-193.307980840275,1
N09,-181.028174722488,1
N09,-178.93226161705,1
N09,-183.240716703241,1
N09,-183.054208744402,1
N09,-181.59654134669,1
N09,-173.785079389662,1
N09,-181.886295774391,1
N09,-188.567551559566,1
N09,-186.876379710272,1
N09,-189.404028405246,1
N09,-195.768858524204,1
N09,-195.846219964553,1
N09,-198.205743473341,1
N09,-193.287926756845,1
N09,-198.484139622716,1
N09,-204.001023077143,1
N09,-213.457199761829,1
N09,-219.815953534179,1
N09,-217.609572251818,1
N09,-218.19303905398,1
N09,-215.297473424645,1
N09,-222.215235338906,1
N09,-224.972230083657,1
N09,-230.699365322896,1
N09,-230.542417206908,1
N09,-233.954573607459,1
N09,-244.214051637937,1
N09,-251.235770794992,1
N09,-250.59578262027,1
N09,-254.320246940126,1
N09,-263.82746340426,1
N09,-272.918176174278,1
N09,-266.522739723239,1
N09,-267.585731858161,1
N09,-276.012075487702,1
N09,-286.211039760571,1
N09,-297.048711146733,1
N09,-308.533952513851,1
N09,-315.102353176055,1
N09,-320.184774165647,1
N09,-323.828373720326,1
N09,-333.712031335657,1
N09,-339.793111861142,1
N09,-350.51451714812,1
N09,-369.245722779865,1
N09,-391.753041665023,1
N09,-402.371812426529,1
N09,-405.66610889281,1
N09,-407.370646109344,1
N09,-414.448183470229,1
N09,-420.104291403554,1
N09,-427.753258195206,1
N09,-435.504527265238,1
N09,-438.996064035715,1
N09,-439.97353960066,1
N09,-442.961815878596,1
N09,-441.543571654544,1
N09,-446.430470165177,1
N09,-443.312962069365,1
N09,-448.29410111113,1
N09,-448.382323265189,1
N09,-453.250231870221,1
N09,-444.021356506247,1
N09,-438.984049262037,1
N09,-433.725563979225,1
N09,-428.256170422685,1
N09,-418.382274878231,1
N09,-410.237789970739,1
N09,-409.479115810851,1
N09,-408.667178859173,1
N09,-405.652234857682,1
N09,-402.206136013134,1
N09,-386.748895790526,1
N09,-371.261160740072,1
N09,-362.643395973916,1
N09,-357.324371508704,1
N09,-353.964027054251,1
N09,-343.087830616158,1
N09,-332.404923989687,1
N09,-328.668876682599,1
N09,-313.067471426355,1
N09,-301.000637210603,1
N09,-300.808686695374,1
N09,-292.988521594536,1
N09,-283.873732245276,1
N09,-273.420765955797,1
N09,-264.370148487656,1
N09,-257.96588928926,1
N09,-272.260821671181,1
N09,-261.132905174514,1
N09,-248.864877205396,1
N09,-251.750871190575,1
N09,-246.847243920045,1
N09,-248.246579400818,1
N09,-237.070444489468,1
N09,-224.907889502169,1
N09,-223.664524166223,1
N09,-229.103026406304,1
N09,-229.637046894361,1
N09,-229.105702359653,1
N09,-230.748057419179,1
N09,-238.690455068849,1
N09,-240.295486753602,1
N09,-239.80841954201,1
N09,-239.566903736278,1
N09,-246.30829849876,1
N09,-250.142414397623,1
N09,-259.11752615145,1
N09,-274.740218229699,1
N09,-285.515006131578,1
N09,-289.759719643978,1
N09,-291.676046628666,1
N09,-294.444165016305,1
N09,-298.423788287262,1
N09,-300.629608631321,1
N09,-304.24491944161,1
N09,-309.960570542947,1
N09,-316.606506742949,1
N09,-321.538776418325,1
N09,-327.943275421078,1
N09,-338.126096447277,1
N09,-344.342358572931,1
N09,-349.349935665585,1
N09,-353.495596571496,1
N09,-355.79670008125,1
N09,-361.020317708276,1
N09,-367.22727259615,1
N09,-368.115731082191,1
N09,-371.071982035067,1
N09,-374.730072319847,1
N09,-376.358409704929,1
N09,-379.279079090588,1
N09,-380.260601291599,1
N09,-382.504007270441,1
N09,-382.724780104508,1
N09,-387.812369930276,1
N09,-390.792934946035,1
N09,-391.174751466386,1
N09,-393.903746991846,1
N09,-396.619499675784,1
N09,-397.170201326731,1
N09,-396.768097053618,1
N09,-398.435742371321,1
N09,-398.45478714967,1
N09,-397.784219261702,1
N09,-400.435961465816,1
N09,-401.423520050567,1
N09,-406.499011064094,1
N09,-408.92883945536,1
N09,-410.406734635089,1
N09,-411.535300193218,1
N09,-413.178602670515,1
N09,-416.753068274113,1
N09,-415.65115089488,1
N09,-417.870811784807,1
N09,-419.835580160186,1
N09,-422.054970467294,1
N09,-423.883450292316,1
N09,-424.493461305389,1
N09,-426.571840069449,1
N09,-428.837342648169,1
N09,-433.127619289941,1
N09,-434.27200658715,1
N09,-437.646819859711,1
N09,-438.194737139429,1
N09,-437.561990497417,1
N09,-440.631654871225,1
N09,-443.549755653064,1
N09,-443.43252708979,1
N09,-445.424328435981,1
N09,-446.030412927482,1
N09,-453.085984593713,1
N09,-465.440998395168,1
N09,-467.700865693708,1
N09,-468.952572453132,1
N09,-469.859957762766,1
N09,-471.501965824189,1
N09,-479.913697687297,1
N09,-482.496440490922,1
N09,-486.786696891303,1
N09,-495.2263267192,1
N09,-501.319456420408,1
N09,-501.338294453104,1
N09,-505.340302074885,1
N09,-506.703985352072,1
N09,-506.676668845694,1
N09,-508.884363434781,1
N09,-508.615240835851,1
N09,-511.833275234783,1
N09,-513.806018146511,1
N09,-516.951352154474,1
N09,-518.026668888098,1
N09,-521.514199071493,1
N09,-524.022345721524,1
N09,-525.736539223662,1
N09,-526.226955244388,1
N09,-529.184165485637,1
N09,-532.870554904106,1
N09,-536.601024774413,1
N09,-540.714775492199,1
N09,-543.068773286573,1
N09,-545.370510467004,1
N09,-549.119253771034,1
N09,-552.404475612283,1
N09,-555.512577735001,1
N09,-560.369122009558,1
N09,-563.141336923426,1
N09,-562.129223124583,1
N09,-564.580579466387,1
N09,-565.955579011561,1
N09,-566.66071223763,1
N09,-570.971573358221,1
N09,-571.633382038242,1
N09,-574.773187781372,1
N09,-579.485046868723,1
N09,-575.515434531212,1
N09,-575.191892173816,1
N09,-574.955712510798,1
N09,-573.150885305284,1
N09,-575.650550133839,1
N09,-575.070945239395,1
N09,-573.385709358417,1
N09,-569.556340944543,1
N09,-569.589464971831,1
N09,-571.01200543752,1
N09,-566.140756887365,1
N09,-566.02356818369,1
N09,-569.643167574964,1
N09,-570.345496724388,1
N09,-571.325308410418,1
N09,-570.344740280191,1
N09,-568.013509798219,1
N09,-572.666068552893,1
N09,-574.641355152178,1
N09,-577.934536243544,1
N09,-580.114770989306,1
N09,-579.677319755736,1
N09,-579.387252786911,1
N09,-577.64896928907,1
N09,-579.331174697397,1
N09,-581.531851233326,1
N09,-587.872934601915,1
N09,-591.794831503933,1
N09,-592.171847985814,1
N09,-594.327517677915,1
N09,-601.724815502289,1
N09,-604.42771611291,1
N09,-608.949302459137,1
N09,-607.560359703123,1
N09,-616.748623477631,1
N09,-624.878207767364,1
N09,-623.718812474031,1
N09,-626.228991436167,1
N09,-614.355043779713,1
N09,-613.197807477145,1
N09,-590.555097096355,1
N09,-594.439060863651,1
N09,-585.544964074043,1
N09,-557.773598835975,1
N09,-562.82601441444,1
N09,-555.1308164124,1
N09,-542.452572345437,1
N09,-513.951487347627,1
N09,-485.378313136189,1
N09,-465.851794180928,1
N09,-445.721651686066,1
N09,-415.047334703641,1
N09,-404.948951958439,1
N09,-403.135670391109,1
N09,-371.76477289763,1
N09,-332.096124849969,1
N09,-300.05158129324,1
N09,-279.621256950816,1
N09,-247.720549949959,1
N09,-232.362136292617,1
N09,-216.457630731395,1
N09,-192.798853857468,1
N09,-179.842369793619,1
N09,-164.982095666164,1
N09,-141.874433580823,1
N09,-122.504835893023,1
N09,-98.6107976534849,1
N09,-75.5995046731467,1
N09,-27.6265267228219,1
N09,9.98558810185253,1
N09,33.629260579583,1
N09,76.8568998748675,1
N09,85.7753018383213,1
N09,111.371631225893,1
N09,128.028885111125,1
N09,147.989869822847,1
N09,162.23124304931,1
N09,167.613430401653,1
N09,196.108208523742,1
N09,208.21762767849,1
N09,221.308099273578,1
N09,249.083996582767,1
N09,262.967775720898,1
N09,285.171427869354,1
N09,294.906513474788,1
N09,314.610225648951,1
N09,330.227735147245,1
N09,347.555838612499,1
N09,363.507836261107,1
N09,390.881979359289,1
N09,409.25166836939,1
N09,434.798513642782,1
N09,454.655832908499,1
N09,476.084793008027,1
N09,493.714384519713,1
N09,516.56155119823,1
N09,538.532975612167,1
N09,548.366324601569,1
N09,579.773504673746,1
N09,600.989017634077,1
N09,629.04207112574,1
N09,646.861431920272,1
N09,686.608376432124,1
N09,685.043521421701,1
N09,712.214836087893,1
N09,729.360263731765,1
N09,740.647323191169,1
N09,763.083266847501,1
N09,769.334855056011,1
N09,785.125338665564,1
N09,798.105940957122,1
N09,813.126541045347,1
N09,830.532846378816,1
N09,845.367908574275,1
N09,858.732224874207,1
N09,886.663099156261,1
N09,900.125465946889,1
N09,915.85083405864,1
N09,931.035539005836,1
N09,947.300006379276,1
N09,971.900762459513,1
N09,986.163152666689,1
N09,1004.01165299359,1
N09,1020.64983810711,1
N09,1033.18348468705,1
N09,1053.42964210744,1
N09,1067.82792804075,1
N09,1081.91850771471,1
N09,1095.47531858391,1
N09,1110.09061522656,1
N09,1125.67579241716,1
N09,1162.6955831075,1
N09,1173.09375942286,1
N09,1192.45306831205,1
N09,1194.11161639923,1
N09,1206.45075614774,1
N09,1215.47912103506,1
N09,1221.66750604089,1
N09,1225.84370607661,1
N09,1220.91022921224,1
N09,1214.8445272858,1
N09,1213.84654005687,1
N09,1218.94524551653,1
N09,1220.78487514513,1
N09,1211.46485564173,1
N09,1211.294131611,1
N09,1209.90462043937,1
N09,1214.73614680995,1
N09,1218.63856587794,1
N09,1222.38667474586,1
N09,1226.87952712551,1
N09,1235.94972364487,1
N09,1238.82813646607,1
N09,1233.37475020896,1
N09,1226.55926539192,1
N09,1221.64164129309,1
N09,1223.96769554731,1
N09,1212.14995038197,1
N09,1208.03502445604,1
N09,1210.27354939875,1
N09,1204.93712537924,1
N09,1200.557401723,1
N09,1197.95716711165,1
N09,1197.11671765388,1
N09,1187.36634241192,1
N09,1186.68812660312,1
N09,1187.25237302709,1
N09,1179.76582263699,1
N09,1175.23206860187,1
N09,1169.7123472677,1
N09,1163.65299775106,1
N09,1162.89634029141,1
N09,1156.1713564567,1
N09,1159.62469320706,1
N09,1157.54106803361,1
N09,1158.32840420933,1
N09,1151.30819841439,1
N09,1142.97042205391,1
N09,1129.8415472933,1
N09,1128.47295953787,1
N09,1125.64545867525,1
N09,1121.33298854386,1
N09,1124.21838050547,1
N09,1126.22037227308,1
N09,1117.97280465742,1
N09,1111.78344968786,1
N09,1109.59434362454,1
N09,1105.24325563416,1
N09,1097.52176556262,1
N09,1095.68525144318,1
N09,1086.06118602452,1
N09,1077.63781668315,1
N09,1065.6285180022,1
N09,1069.77439522956,1
N09,1053.75437027614,1
N09,1051.31521190831,1
N09,1037.48993994921,1
N09,1033.19468331764,1
N09,1020.86322940285,1
N09,1015.32156863004,1
N09,1009.84556291882,1
N09,1006.27625072477,1
N09,1002.15946216695,1
N09,997.340701801671,1
N09,995.435179552162,1
N09,989.755725078245,1
N09,986.422521269172,1
N09,980.317762158031,1
N09,978.836904979135,1
N09,970.41082072634,1
N09,965.681518630625,1
N09,962.293473948921,1
N09,950.46751536339,1
N09,942.581950935774,1
N09,931.815217131373,1
N09,924.032724069369,1
N09,910.330665512429,1
N09,902.103769587186,1
N09,890.514264962867,1
N09,882.405161231124,1
N09,873.99197989095,1
N09,862.832059330959,1
N09,849.275279779665,1
N09,846.883501053668,1
N09,834.200018802933,1
N09,831.232627178443,1
N09,831.391531422902,1
N09,822.918962403468,1
N09,830.947947724375,1
N09,827.039897434227,1
N09,821.631468819652,1
N09,814.550490839473,1
N09,807.115712286888,1
N09,799.454970889356,1
N09,794.33514739156,1
N09,785.717530985376,1
N09,770.79669970903,1
N09,759.968989780083,1
N09,739.902355586476,1
N09,714.27038531321,1
N09,699.497560450438,1
N09,687.88990909198,1
N09,680.745642874909,1
N09,672.094234305351,1
N09,664.570907265112,1
N09,656.989396314202,1
N09,648.498722773689,1
N09,635.540568134374,1
N09,617.319117631059,1
N09,609.503151075552,1
N09,597.119016746763,1
N09,587.943319249757,1
N09,585.668928630179,1
N09,579.539263747153,1
N09,571.19136306027,1
N09,562.345913720912,1
N09,550.112709380638,1
N09,540.926622695252,1
N09,530.703880607511,1
N09,525.090706703042,1
N09,514.116122786013,1
N09,512.309296940084,1
N09,501.799503108449,1
N09,494.06914812887,1
N09,491.096761296527,1
N09,490.093996923497,1
N09,488.667511370879,1
N09,487.002099696023,1
N09,484.523946202146,1
N09,475.436133927409,1
N09,470.06046613489,1
N09,468.48036757813,1
N09,462.671596348166,1
N09,462.58691985057,1
N09,461.036415426868,1
N09,453.541120974803,1
N09,452.430611548735,1
N09,444.4469741669,1
N09,442.928959908966,1
N09,441.475836981718,1
N09,433.665469839525,1
N09,428.644564982532,1
N09,422.335695259545,1
N09,416.334595077197,1
N09,401.911342361817,1
N09,394.850221493826,1
N09,384.120216885583,1
N09,373.865942466751,1
N09,368.697779377128,1
N09,366.762418778098,1
N09,360.015569225701,1
N09,344.631224740615,1
N09,312.073275568828,1
N09,309.442460073232,1
N09,300.927462229075,1
N09,300.972854934644,1
N09,300.02820179086,1
N09,290.867362597487,1
N09,283.734148772366,1
N09,277.234567430502,1
N09,266.690027438459,1
N09,259.673622323991,1
N09,255.198205791602,1
N09,243.556564338292,1
N09,230.640576893091,1
N09,220.825662581115,1
N09,208.413267827053,1
N09,202.138259301975,1
N09,189.894547422648,1
N09,176.280344580511,1
N09,165.462097579064,1
N09,158.721599761076,1
N09,153.409937909987,1
N09,149.979866316424,1
N09,142.290382973157,1
N09,137.35045104846,1
N09,131.336545726692,1
N09,119.814417038099,1
N09,111.475506642947,1
N09,102.353955205561,1
N09,93.8524932251027,1
N09,86.5419142075335,1
N09,83.3787781307817,1
N09,80.2871602392382,1
N09,69.4156089174992,1
N09,65.7295686641099,1
N09,60.7387738069147,1
N09,60.06265249439,1
N09,51.3316132101401,1
N09,51.1580955613867,1
N09,47.9758001412312,1
N09,45.5321043595383,1
N09,35.5867973057957,1
N09,34.1447835670883,1
N09,26.5459373449133,1
N09,20.6327127833274,1
N09,17.3636307686554,1
N09,13.995963919504,1
N09,3.92247262312137,1
N09,0.302254209493555,1
N09,-10.6829931405063,1
N09,-18.3347008499792,1
N09,-29.1490460533874,1
N09,-42.5071901097463,1
N09,-52.1093932495034,1
N09,-62.8273828556178,1
N09,-74.2588167243119,1
N09,-80.8530259251333,1
N09,-84.0912196561316,1
N09,-88.0094855980114,1
N09,-89.5151054130101,1
N09,-94.2562655806384,1
N09,-99.0515407577306,1
N09,-99.3034628934211,1
N09,-102.584727369323,1
N09,-113.753827033458,1
N09,-124.968406061072,1
N09,-116.075657782231,1
N09,-111.597005088955,1
N09,-112.949106926071,1
N09,-123.660765313115,1
N09,-119.427156164853,1
N09,-120.243134701858,1
N09,-122.229276944675,1
N09,-126.520854800238,1
N09,-130.734604853,1
N09,-134.778260504268,1
N09,-142.046886996401,1
N09,-143.741246630057,1
N09,-142.874583327036,1
N09,-145.144951309207,1
N09,-150.89491995208,1
N09,-152.860724507474,1
N09,-156.078066739738,1
N09,-158.295494128694,1
N09,-163.774377983315,1
N09,-167.213634337237,1
N09,-164.235507961091,1
N09,-161.768608320109,1
N09,-168.234910592238,1
N09,-166.662265484077,1
N09,-161.27535334448,1
N09,-162.666355782063,1
N09,-152.829214266505,1
N09,-148.682106251331,1
N09,-147.313806533291,1
N09,-149.163509390406,1
N09,-148.345465877132,1
N09,-149.896244230164,1
N09,-145.809441666916,1
N09,-147.445790965661,1
N09,-144.501975302161,1
N09,-147.907808474369,1
N09,-153.017360313756,1
N09,-165.40802745326,1
N09,-175.478980884478,1
N09,-180.593027535485,1
N09,-183.908772238683,1
N09,-193.370130633264,1
N09,-197.975332235422,1
N09,-208.659490883433,1
N09,-212.123811680661,1
N09,-221.658139888321,1
N09,-221.054652344377,1
N09,-225.542955560851,1
N09,-222.796580595269,1
N09,-222.12687600677,1
N09,-223.421757792318,1
N09,-235.094371454335,1
N09,-240.50451238664,1
N09,-233.65941665105,1
N09,-230.30172274689,1
N09,-228.731433222948,1
N09,-225.114124498943,1
N09,-234.738541078557,1
N09,-239.609115318459,1
N09,-239.252328853584,1
N09,-241.183096732091,1
N09,-242.927475373757,1
N09,-244.400384975155,1
N09,-246.607749324531,1
N09,-251.43960431594,1
N09,-252.196589699896,1
N09,-258.511240103985,1
N09,-250.889305700773,1
N09,-246.405358874717,1
N09,-255.048228868185,1
N09,-253.107483789032,1
N09,-260.335585544044,1
N09,-263.255848868633,1
N09,-265.486141356492,1
N09,-262.853514856747,1
N09,-252.270376406968,1
N09,-256.074025352059,1
N09,-253.259556901675,1
N09,-246.572586036314,1
N09,-251.340129413133,1
N09,-256.722645075144,1
N09,-261.892568480754,1
N09,-264.603050272652,1
N09,-264.180994748122,1
N09,-274.335271300987,1
N09,-276.295760565716,1
N09,-272.14583664799,1
N09,-271.448775902026,1
N09,-274.325954594744,1
N09,-276.419463197403,1
N09,-279.271687063449,1
N09,-282.789446298976,1
N09,-285.237962857992,1
N09,-286.383749429453,1
N09,-287.457968386998,1
N09,-288.603247605801,1
N09,-286.505749720636,1
N09,-290.7560218792,1
N09,-295.024189600032,1
N09,-294.74265815557,1
N09,-296.856721001286,1
N09,-294.425305941455,1
N09,-292.138747813388,1
N09,-293.156425515061,1
N09,-295.091153336681,1
N09,-291.917269266945,1
N09,-295.876433502711,1
N09,-304.209595684826,1
N09,-308.643666220135,1
N09,-309.941763001952,1
N09,-305.976473142948,1
N09,-312.761022185081,1
N09,-313.414317326628,1
N09,-315.146189439892,1
N09,-315.824951039997,1
N09,-314.910375565232,1
N09,-308.647712298037,1
N09,-304.200259871882,1
N09,-303.071101887118,1
N09,-306.350601847707,1
N09,-304.297270232415,1
N09,-305.933153283474,1
N09,-300.98751226634,1
N09,-299.884046259047,1
N09,-302.446292494635,1
N09,-299.580669616118,1
N09,-300.986898209566,1
N09,-296.182812424747,1
N09,-296.586896252502,1
N09,-292.402843355548,1
N09,-292.241664185591,1
N09,-301.055343274344,1
N09,-302.396499000189,1
N09,-297.232528734178,1
N09,-288.56553638172,1
N09,-285.861297204617,1
N09,-278.414595768184,1
N09,-277.624282534391,1
N09,-268.60446209021,1
N09,-257.143254900701,1
N09,-243.018154025751,1
N09,-237.66131730358,1
N09,-229.66875350089,1
N09,-216.348894428533,1
N09,-207.405993738247,1
N09,-203.504524223393,1
N09,-210.925491438177,1
N09,-202.360659618671,1
N09,-201.906144785836,1
N09,-208.415004336558,1
N09,-213.028225267571,1
N09,-212.122363683996,1
N09,-210.054971035569,1
N09,-209.651825422012,1
N09,-211.949008817367,1
N09,-216.780030476163,1
N09,-216.092566659056,1
N09,-217.424767287356,1
N09,-223.828331089851,1
N09,-231.30137920651,1
N09,-244.848659814838,1
N09,-258.654163802327,1
N09,-261.854077531455,1
N09,-267.593881815098,1
N09,-262.63449806102,1
N09,-262.18105748753,1
N09,-263.51648214595,1
N09,-259.628064409594,1
N09,-257.873570354312,1
N09,-261.379952691957,1
N09,-256.802253247761,1
N09,-256.486265089495,1
N09,-256.026118929429,1
N09,-254.609698230732,1
N09,-251.402530560024,1
N09,-247.465402288274,1
N09,-244.676779302596,1
N09,-239.313927297875,1
N09,-233.245061822052,1
N09,-223.886244166097,1
N09,-222.128571559679,1
N09,-218.16636625143,1
N09,-213.474577689453,1
N09,-211.777125072771,1
N09,-210.374725320435,1
N09,-207.733751350738,1
N09,-207.661504951233,1
N09,-207.025475396909,1
N09,-207.099136108158,1
N09,-211.745287614894,1
N09,-219.175665371851,1
N09,-220.378886527577,1
N09,-220.627072299126,1
N09,-224.716920737356,1
N09,-220.461296728655,1
N09,-215.637643505826,1
N09,-215.089934725813,1
N09,-221.213967611754,1
N09,-216.380532345917,1
N09,-216.001809936598,1
N09,-213.515537658821,1
N09,-210.381267798088,1
N09,-211.974597086107,1
N09,-205.190905710876,1
N09,-198.379581427943,1
N09,-199.350955767444,1
N09,-193.916637072808,1
N09,-180.239143180453,1
N09,-165.03296730717,1
N09,-148.588644104784,1
N09,-141.215038078683,1
N09,-122.79294929999,1
N09,-105.936325961197,1
N09,-94.0479747512697,1
N09,-90.0029430920923,1
N09,-85.1146164858712,1
N09,-74.8258118362778,1
N09,-55.7571611124146,1
N09,-31.3063448357299,1
N09,-11.7390373387638,1
N09,9.95474352240855,1
N09,37.2953088288384,1
N09,61.5519443225755,1
N09,102.207570402744,1
N09,253.704669566519,1
N09,289.750826943289,1
N09,298.634848172833,1
N09,312.872487869933,1
N09,277.935038210442,1
N09,237.31537035746,1
N09,210.103455688003,1
N09,234.00628369586,1
N09,299.834773872373,1
N09,292.86984749305,1
N09,236.364400694712,1
N09,94.8986888618665,1
N09,66.9378650044847,1
N09,44.3693343844492,1
N09,38.6085489420684,1
N09,39.9114895540614,1
N09,45.5162774072841,1
N09,45.6652013913885,1
N09,49.7718510590699,1
N09,55.1536395029459,1
N09,61.2353867978753,1
N09,63.0780370120734,1
N09,61.6201760612746,1
N09,55.8359753461754,1
N09,53.3193247732381,1
N09,51.8414423738677,1
N09,50.2184523413502,1
N09,51.0853494923314,1
N09,54.8626084083763,1
N09,52.010456365913,1
N09,52.9786233802502,1
N09,51.6131351748672,1
N09,53.3617239000445,1
N09,60.6629579440168,1
N09,65.9084606872048,1
N09,70.7538404670809,1
N09,74.2263283079901,1
N09,158.03993428914,1
N09,214.263355073418,1
N09,197.588507649121,1
N09,201.989315688128,1
N09,193.945354037485,1
N09,195.738873381621,1
N09,188.823432169395,1
N09,188.43821287369,1
N09,184.373211313756,1
N09,179.067532340566,1
N09,177.990248521606,1
N09,181.54612158883,1
N09,176.713839721448,1
N09,177.600575704978,1
N09,175.561127961222,1
N09,176.342726257135,1
N09,176.514187166303,1
N09,178.541389249088,1
N09,176.698314882639,1
N09,178.541576741992,1
N09,176.880259507717,1
N09,189.10875713507,1
N09,195.567027597256,1
N09,201.439079843833,1
N09,206.231301927629,1
N09,210.203708648527,1
N09,210.232980893083,1
N09,213.988042356041,1
N09,215.966543487728,1
N09,219.563445222328,1
N09,219.597780411821,1
N09,230.709915805575,1
N09,230.964111353091,1
N09,239.422085375266,1
N09,243.634855002315,1
N09,255.703635524796,1
N09,260.570480267231,1
N09,267.321650091621,1
